model,metric,time,mean,ci_low,ci_high
persistent 0.75,S1,55.0,1054.54,1050.7433600641589,1058.336639935841
persistent 0.75,S1,56.0,1059.42,1055.698326468326,1063.141673531674
persistent 0.75,S1,57.0,1065.36,1061.6565821728536,1069.0634178271462
persistent 0.75,S1,58.0,1070.55,1066.795193082208,1074.304806917792
persistent 0.75,S1,59.0,1076.29,1072.4403906725304,1080.1396093274695
persistent 0.75,S1,60.0,1081.54,1077.6539600725705,1085.4260399274294
persistent 0.75,S1,61.0,1086.78,1082.9187874378506,1090.6412125621493
persistent 0.75,S1,62.0,1092.59,1088.6294168332672,1096.5505831667326
persistent 0.75,S1,63.0,1098.3,1094.3075651944248,1102.292434805575
persistent 0.75,S1,64.0,1103.97,1099.9656325477642,1107.9743674522358
persistent 0.75,S1,65.0,1109.42,1105.3836149714646,1113.4563850285356
persistent 0.75,S1,66.0,1114.57,1110.450159569433,1118.6898404305668
persistent 0.75,S1,67.0,1120.1,1115.940392617595,1124.2596073824047
persistent 0.75,S1,68.0,1125.24,1121.0265760224556,1129.4534239775444
persistent 0.75,S1,69.0,1131.02,1126.7222438749147,1135.3177561250852
persistent 0.75,S1,70.0,1136.9,1132.5934478859406,1141.2065521140596
persistent 0.75,S1,71.0,1142.55,1138.1746284359801,1146.9253715640198
persistent 0.75,S1,72.0,1148.06,1143.616388371442,1152.5036116285578
persistent 0.75,S1,73.0,1153.61,1149.0733927367457,1158.146607263254
persistent 0.75,S1,74.0,1159.55,1154.9277689806804,1164.1722310193195
persistent 0.75,S1,75.0,1165.53,1160.889329847942,1170.170670152058
persistent 0.75,S1,76.0,1171.08,1166.4160402420434,1175.7439597579564
persistent 0.75,S1,77.0,1177.04,1172.2705511346496,1181.8094488653503
persistent 0.75,S1,78.0,1182.43,1177.695965420959,1187.164034579041
persistent 0.75,S1,79.0,1188.15,1183.3859682849695,1192.9140317150307
persistent 0.75,S1,80.0,1194.2,1189.3718389388584,1199.0281610611416
persistent 0.75,S1,81.0,1200.37,1195.4286655004987,1205.311334499501
persistent 0.75,S1,82.0,1206.87,1201.8509049339123,1211.8890950660875
persistent 0.75,S1,83.0,1212.99,1207.9156337134077,1218.0643662865923
persistent 0.75,S1,84.0,1219.34,1214.1740285051837,1224.505971494816
persistent 0.75,S1,85.0,1225.8,1220.5845559879888,1231.0154440120111
persistent 0.75,S1,86.0,1232.25,1227.0370583616107,1237.4629416383893
persistent 0.75,S1,87.0,1238.41,1233.14095715759,1243.6790428424101
persistent 0.75,S1,88.0,1244.85,1239.5809365369375,1250.1190634630623
persistent 0.75,S1,89.0,1251.5,1246.1580079227374,1256.8419920772626
persistent 0.75,S1,90.0,1257.63,1252.2684922471908,1262.9915077528094
persistent 0.75,S1,91.0,1264.1,1258.7438619219524,1269.4561380780474
persistent 0.75,S1,92.0,1270.31,1264.9773724801885,1275.6426275198114
persistent 0.75,S1,93.0,1276.8,1271.428922287103,1282.171077712897
persistent 0.75,S1,94.0,1283.55,1278.149858576487,1288.9501414235128
persistent 0.75,S1,95.0,1290.29,1284.853626006577,1295.7263739934228
persistent 0.75,S1,96.0,1296.88,1291.3965780711221,1302.363421928878
persistent 0.75,S1,97.0,1303.03,1297.3929612629654,1308.6670387370345
persistent 0.75,S1,98.0,1309.82,1304.161392672176,1315.478607327824
persistent 0.75,S1,99.0,1316.75,1311.0100305248409,1322.4899694751591
persistent 0.75,S1,100.0,1323.37,1317.5285572653822,1329.2114427346175
persistent 0.75,S1,101.0,1330.24,1324.304751303501,1336.175248696499
persistent 0.75,S1,102.0,1337.42,1331.388955728261,1343.4510442717392
persistent 0.75,S1,103.0,1344.06,1337.9721124044408,1350.147887595559
persistent 0.75,S1,104.0,1350.44,1344.399945780697,1356.4800542193032
persistent 0.75,S1,105.0,1357.33,1351.2023896778433,1363.4576103221566
persistent 0.75,S1,106.0,1364.15,1357.9410283386935,1370.3589716613067
persistent 0.75,S1,107.0,1370.98,1364.6428209703258,1377.3171790296742
persistent 0.75,S1,108.0,1377.72,1371.3805496569403,1384.0594503430598
persistent 0.75,S1,109.0,1384.39,1378.1173878392176,1390.6626121607826
persistent 0.75,S1,110.0,1391.42,1385.06709152923,1397.77290847077
persistent 0.75,S1,111.0,1398.37,1391.919231898401,1404.8207681015988
persistent 0.75,S1,112.0,1405.49,1398.9753135738774,1412.0046864261226
persistent 0.75,S1,113.0,1412.43,1405.8482467042543,1419.0117532957458
persistent 0.75,S1,114.0,1419.78,1413.126222433486,1426.433777566514
persistent 0.75,S1,115.0,1426.63,1419.9331432754243,1433.326856724576
persistent 0.75,S1,116.0,1433.72,1426.8793966340902,1440.5606033659099
persistent 0.75,S1,117.0,1440.73,1433.7637243466552,1447.6962756533449
persistent 0.75,S1,118.0,1447.78,1440.7413125746114,1454.8186874253886
persistent 0.75,S1,119.0,1454.84,1447.8224512560196,1461.8575487439803
persistent 0.75,S1,120.0,1462.05,1454.9164781814764,1469.1835218185236
persistent 0.75,S1,121.0,1469.15,1461.9379803946551,1476.362019605345
persistent 0.75,S1,122.0,1476.58,1469.3124629227439,1483.847537077256
persistent 0.75,S1,123.0,1483.82,1476.4537569433737,1491.1862430566262
persistent 0.75,S1,124.0,1491.43,1483.986207998933,1498.8737920010672
persistent 0.75,S1,125.0,1498.93,1491.3765020905357,1506.4834979094644
persistent 0.75,S1,126.0,1506.84,1499.2315045946168,1514.448495405383
persistent 0.75,S1,127.0,1514.1,1506.410549007526,1521.7894509924738
persistent 0.75,S1,128.0,1521.88,1514.1640616686675,1529.5959383313327
persistent 0.75,S1,129.0,1529.09,1521.4261468330844,1536.7538531669154
persistent 0.75,S1,130.0,1536.5,1528.7893329350918,1544.2106670649082
persistent 0.75,S1,131.0,1544.2,1536.4783949750317,1551.9216050249684
persistent 0.75,S1,132.0,1551.88,1544.1779544256153,1559.582045574385
persistent 0.75,S1,133.0,1559.46,1551.6904299057871,1567.229570094213
persistent 0.75,S1,134.0,1567.14,1559.3443232904385,1574.9356767095617
persistent 0.75,S1,135.0,1575.06,1567.189579040278,1582.930420959722
persistent 0.75,S1,136.0,1583.25,1575.3709282939235,1591.1290717060765
persistent 0.75,S1,137.0,1591.28,1583.3068469650466,1599.2531530349534
persistent 0.75,S1,138.0,1599.02,1590.9530838409732,1607.0869161590267
persistent 0.75,S1,139.0,1607.12,1599.0143914310938,1615.225608568906
persistent 0.75,S1,140.0,1615.24,1607.017002633142,1623.462997366858
persistent 0.75,S1,141.0,1623.69,1615.4211406682125,1631.9588593317876
persistent 0.75,S1,142.0,1631.94,1623.6295673147204,1640.2504326852797
persistent 0.75,S1,143.0,1639.69,1631.2894305398415,1648.0905694601586
persistent 0.75,S1,144.0,1648.37,1639.8786472285926,1656.8613527714072
persistent 0.75,S1,145.0,1656.4,1647.7966776819017,1665.0033223180985
von_mises isotropic,S1,0.0,800.0,800.0,800.0
von_mises isotropic,S1,1.0,803.89,803.5215808732852,804.2584191267148
von_mises isotropic,S1,2.0,808.07,807.4723420105753,808.6676579894248
von_mises isotropic,S1,3.0,812.27,811.5730681137002,812.9669318862998
von_mises isotropic,S1,4.0,816.26,815.4561465292578,817.0638534707422
von_mises isotropic,S1,5.0,820.37,819.5043058780798,821.2356941219202
von_mises isotropic,S1,6.0,824.39,823.435923850317,825.344076149683
von_mises isotropic,S1,7.0,828.87,827.8800897451146,829.8599102548854
von_mises isotropic,S1,8.0,832.82,831.7262745152647,833.9137254847354
von_mises isotropic,S1,9.0,837.15,835.994513080904,838.305486919096
von_mises isotropic,S1,10.0,841.25,840.0451920728124,842.4548079271876
von_mises isotropic,S1,11.0,845.46,844.1532086120129,846.7667913879872
von_mises isotropic,S1,12.0,849.57,848.2062963970249,850.9337036029752
von_mises isotropic,S1,13.0,853.99,852.5377618254723,855.4422381745277
von_mises isotropic,S1,14.0,858.04,856.5325841583704,859.5474158416296
von_mises isotropic,S1,15.0,862.38,860.8247273097588,863.9352726902412
von_mises isotropic,S1,16.0,866.38,864.6825261997232,868.0774738002768
von_mises isotropic,S1,17.0,870.73,868.9705472976755,872.4894527023246
von_mises isotropic,S1,18.0,875.3,873.4703485125149,877.129651487485
von_mises isotropic,S1,19.0,879.51,877.6421489908658,881.3778510091341
von_mises isotropic,S1,20.0,883.76,881.8158789479431,885.7041210520568
von_mises isotropic,S1,21.0,888.1,886.0790781181537,890.1209218818464
von_mises isotropic,S1,22.0,892.74,890.6936771687496,894.7863228312505
von_mises isotropic,S1,23.0,897.49,895.3160772321897,899.6639227678103
von_mises isotropic,S1,24.0,901.88,899.6199988715476,904.1400011284524
von_mises isotropic,S1,25.0,906.52,904.1600151700538,908.8799848299461
von_mises isotropic,S1,26.0,911.14,908.7659919229499,913.5140080770501
von_mises isotropic,S1,27.0,915.91,913.4714748557392,918.3485251442607
von_mises isotropic,S1,28.0,920.19,917.6718420267621,922.708157973238
von_mises isotropic,S1,29.0,924.79,922.2113008497548,927.3686991502451
von_mises isotropic,S1,30.0,929.27,926.6457232312137,931.8942767687863
von_mises isotropic,S1,31.0,933.97,931.3128661629721,936.6271338370279
von_mises isotropic,S1,32.0,938.97,936.216900240005,941.7230997599951
von_mises isotropic,S1,33.0,943.68,940.8562859400206,946.5037140599793
von_mises isotropic,S1,34.0,948.71,945.911073666456,951.5089263335441
von_mises isotropic,S1,35.0,953.3,950.5038193726066,956.0961806273933
von_mises isotropic,S1,36.0,958.47,955.4945829041048,961.4454170958952
von_mises isotropic,S1,37.0,963.38,960.3645119647882,966.3954880352118
von_mises isotropic,S1,38.0,968.73,965.6807194897979,971.7792805102022
von_mises isotropic,S1,39.0,973.5,970.4384454994895,976.5615545005105
von_mises isotropic,S1,40.0,978.32,975.3640228876927,981.2759771123074
von_mises isotropic,S1,41.0,983.27,980.281128365068,986.258871634932
von_mises isotropic,S1,42.0,987.94,984.848010384849,991.0319896151511
von_mises isotropic,S1,43.0,992.96,989.8401372773013,996.0798627226987
von_mises isotropic,S1,44.0,997.73,994.5595605833662,1000.9004394166338
von_mises isotropic,S1,45.0,1002.85,999.5668190159942,1006.1331809840059
von_mises isotropic,S1,46.0,1007.59,1004.2780217589648,1010.9019782410353
von_mises isotropic,S1,47.0,1012.51,1009.1990295117381,1015.8209704882619
von_mises isotropic,S1,48.0,1017.62,1014.2626756309842,1020.9773243690158
von_mises isotropic,S1,49.0,1022.62,1019.269385991804,1025.970614008196
von_mises isotropic,S1,50.0,1027.65,1024.227701575688,1031.0722984243123
von_mises isotropic,S1,51.0,1032.57,1029.1597553152747,1035.9802446847252
von_mises isotropic,S1,52.0,1037.9,1034.567650642201,1041.2323493577992
von_mises isotropic,S1,53.0,1043.46,1040.0437112028023,1046.8762887971977
von_mises isotropic,S1,54.0,1048.13,1044.6197909973878,1051.6402090026124
von_mises isotropic,S1,55.0,1053.4,1049.8755213982574,1056.9244786017427
von_mises isotropic,S1,56.0,1058.56,1054.969927253431,1062.1500727465689
von_mises isotropic,S1,57.0,1063.73,1060.1701529550508,1067.2898470449493
von_mises isotropic,S1,58.0,1069.27,1065.6673533475198,1072.8726466524802
von_mises isotropic,S1,59.0,1074.35,1070.750853462558,1077.9491465374417
von_mises isotropic,S1,60.0,1079.35,1075.6641370649795,1083.0358629350203
von_mises isotropic,S1,61.0,1084.78,1081.0728057676506,1088.4871942323493
von_mises isotropic,S1,62.0,1090.18,1086.4529919219651,1093.907008078035
von_mises isotropic,S1,63.0,1095.76,1091.936503261213,1099.583496738787
von_mises isotropic,S1,64.0,1101.44,1097.5469864672648,1105.3330135327353
von_mises isotropic,S1,65.0,1106.96,1103.0231170030445,1110.8968829969556
von_mises isotropic,S1,66.0,1112.4,1108.421634506484,1116.3783654935162
von_mises isotropic,S1,67.0,1118.17,1114.1050794387477,1122.2349205612525
von_mises isotropic,S1,68.0,1123.74,1119.661968523214,1127.818031476786
von_mises isotropic,S1,69.0,1129.46,1125.2709321913517,1133.6490678086484
von_mises isotropic,S1,70.0,1135.05,1130.8915238853685,1139.2084761146314
von_mises isotropic,S1,71.0,1141.06,1136.7923396679803,1145.3276603320196
von_mises isotropic,S1,72.0,1146.82,1142.4628468424921,1151.1771531575077
von_mises isotropic,S1,73.0,1152.81,1148.3781163748276,1157.2418836251722
von_mises isotropic,S1,74.0,1158.85,1154.320627956205,1163.3793720437948
von_mises isotropic,S1,75.0,1164.77,1160.0690651484642,1169.4709348515357
von_mises isotropic,S1,76.0,1170.73,1166.0440296786983,1175.4159703213018
von_mises isotropic,S1,77.0,1176.49,1171.7791997721977,1181.2008002278023
von_mises isotropic,S1,78.0,1182.32,1177.6370925415674,1187.0029074584324
von_mises isotropic,S1,79.0,1188.25,1183.5639866182285,1192.9360133817715
von_mises isotropic,S1,80.0,1193.86,1189.0890787533413,1198.6309212466585
von_mises isotropic,S1,81.0,1199.86,1195.0790850790656,1204.6409149209342
von_mises isotropic,S1,82.0,1205.36,1200.588387460335,1210.1316125396647
von_mises isotropic,S1,83.0,1211.09,1206.3137076009511,1215.8662923990487
von_mises isotropic,S1,84.0,1217.25,1212.3686555130785,1222.1313444869215
von_mises isotropic,S1,85.0,1223.36,1218.4197756393319,1228.300224360668
von_mises isotropic,S1,86.0,1229.65,1224.7204023193644,1234.5795976806357
von_mises isotropic,S1,87.0,1235.59,1230.7430611857492,1240.4369388142507
von_mises isotropic,S1,88.0,1241.78,1236.8723180701222,1246.6876819298777
